cod_institucion;nom_institucion;res_acreditacion;nom_programa;metodologia
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;3260;MAESTRÍA EN INGENIERÍA - INGENIERÍA AMBIENTAL;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;12552;MAESTRÍA EN INGENIERÍA - ESTRUCTURAS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;12253;MAESTRIA EN INGENIERIA - INFRAESTRUCTURA Y SISTEMAS DE TRANSPORTE;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;19185;ESPECIALIZACIÓN EN ALTA GERENCIA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;4492;MAESTRÍA EN INGENIERÍA - RECURSOS HIDRÁULICOS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;6726;MAESTRIA EN ADMINISTRACION DE SISTEMAS INFORMATICOS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;18365;ESPECIALIZACIÓN EN INGENIERÍA ELÉCTRICA;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;DOCTORADO EN CIENCIA Y TECNOLOGIA DE ALIMENTOS;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;DOCTORADO EN ONCOLOGIA;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;ESPECIALIDAD EN MEDICINA DEL DEPORTE;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;ESPECIALIZACIÓN EN MÉTODOS ESTADÍSTICOS BÁSICOS;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;ESPECIALIZACIÓN EN JUSTICIA, VICTIMAS Y CONSTRUCCIÓN DE PAZ;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;MAESTRÍA EN GESTIÓN Y DESARROLLO RURAL;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;MAESTRÍA EN INMUNOLOGÍA;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;CIENCIAS DE LA COMPUTACIÓN;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;419;ESPECIALIZACION EN DERECHO PRIVADO ECONÓMICO;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;1;MAESTRIA EN INGENIERÍA AGROINDUSTRIAL;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;1;ESPECIALIZACIÓN EN ERGRONOMIA;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;16333;ESTUDIOS LITERARIOS;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;3576;INGENIERÍA DE SISTEMAS Y COMPUTACIÓN;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;;Especialidad en Ortodoncia y Ortopedia Maxilar;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACIÓN EN SALUD Y SEGURIDAD EN EL TRABAJO;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRÍA EN INGENIERÍA - MATERIALES Y PROCESOS;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;;DOCTORADO EN CIENCIAS - SALUD ANIMAL O PRODUCCIÓN ANIMAL;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRÍA EN GÉNERO: ÁREA MUJER Y DESARROLLO;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRÍA EN INTERPRETACIÓN Y  PEDAGOGÍA INSTRUMENTAL;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRÍA EN INGENIERÍA-INGENIERÍA DE SISTEMAS Y COMPUTACIÓN;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRÍA EN HISTORIA Y TEORÍA DEL ARTE, LA ARQUITECTURA Y LA CIUDAD;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;DOCTORADO EN CIENCIAS - ASTRONOMÍA;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;MAESTRÍA EN GOBIERNO URBANO;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;9913;DOCTORADO EN ADMINISTRACIÓN;Presencial
1101;UNIVERSIDAD NACIONAL DE COLOMBIA;9913;ESPECIALIZACIÓN EN TURISMO, AMBIENTE Y TERRITORIO;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;10572;INGENIERIA AGRONOMICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;3983;ECONOMIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;16822;HISTORIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;10743;INGENIERIA AGRICOLA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;19585;INGENIERIA CIVIL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;11584;INGENIERIA DE MINAS Y METALURGIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;3970;INGENIERIA DE PETROLEOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;18816;INGENIERIA ELECTRICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;24509;INGENIERIA INDUSTRIAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;3231;INGENIERIA MECANICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;9276;INGENIERIA QUIMICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;16174;INGENIERIA FORESTAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;548;INGENIERÍA ADMINISTRATIVA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;2042;INGENIERIA GEOLOGICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;16332;ARQUITECTURA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;9815;CONSTRUCCION;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;7730;MATEMATICAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN PLANEACION URBANO REGIONAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN APROVECHAMIENTO DE RECURSOS HIDRAULICOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN MATEMATICA AVANZADA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN ESTADISTICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;3246;MAESTRIA EN HISTORIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;3968;MAESTRIA EN INGENIERIA - INGENIERIA DE SISTEMAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;541;MAESTRÍA EN INGENIERÍA - RECURSOS HIDRÁULICOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN INGENIERIA -  CIENCIA Y TECNICA DEL CARBON;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;14964;MAESTRIA EN ESTUDIOS URBANO - REGIONALES;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;16203;MAESTRIA EN CIENCIAS - ESTADISTICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN MATEMATICAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;14966;MAESTRIA EN BOSQUES Y CONSERVACION AMBIENTAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;DOCTORADO EN INGENIERIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN ENTOMOLOGIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN CIENCIAS - ENTOMOLOGIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN CIENCIAS ECONOMICAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN ESTETICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;DOCTORADO EN MATEMATICAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN VIAS Y TRANSPORTE;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN ECONOMIA INTERNACIONAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN CIENCIA Y TECNOLOGIA DE ALIMENTOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN ESTRUCTURAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN MANEJO DE PLANTACIONES FORESTALES;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;TECNOLOGIA FORESTAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;10744;ARTES PLASTICAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;13198;ESTADISTICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;18815;INGENIERIA BIOLOGICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;4605;INGENIERIA DE CONTROL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;4619;INGENIERIA FISICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;15553;CIENCIA POLITICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;2395;INGENIERIA DE SISTEMAS E INFORMATICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;4424;ZOOTECNIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN BIOTECNOLOGIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN CIENCIA POLITICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN ESTETICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN GERENCIA ORGANIZACIONAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN GESTION AGROAMBIENTAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN GESTION AMBIENTAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN INGENIERIA FINANCIERA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN INGENIERIA DE MATERIALES Y PROCESOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN OPTICA TECNICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN SISTEMAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;7122;DOCTORADO EN HISTORIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN BIOTECNOLOGIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN HABITAT;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;16223;MAESTRIA EN INGENIERIA - GEOTECNIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN INGENIERIA - MATERIALES Y PROCESOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRÍA EN INGENIERÍA - INGENIERÍA QUÍMICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN MEDIO AMBIENTE Y DESARROLLO;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;12509;MAESTRIA EN CIENCIAS AGRARIAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;12508;MAESTRIA EN CIENCIAS - QUIMICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN CIENCIAS - FISICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN GEOMORFOLOGIA Y SUELOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN DISEÑO URBANO;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN MERCADOS DE ENERGIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN DISEÑO DE MULTIMEDIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN NUTRICION ANIMAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN GESTION EMPRESARIAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN GESTION INMOBILIARIA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;2555;DOCTORADO EN INGENIERIA - SISTEMAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;533;DOCTORADO EN INGENIERIA - RECURSOS HIDRAULICOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;DOCTORADO EN INGENIERIA - SISTEMAS ENERGETICOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;8758;DOCTORADO EN CIENCIAS AGRARIAS;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;10705;LICENCIATURA EN DEPORTE;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;LICENCIATURA EN BIOLOGIA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;22908;MAESTRIA EN ESTUDIOS SOCIALES;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;LICENCIATURA EN EDUCACION INFANTIL;Presencial
1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;5451;MAESTRIA EN EDUCACION;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;1361;MAESTRÍA EN ARCHIVÍSTICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;22900;ESPECIALIZACIÓN EN ECO-EFICIENCIA INDUSTRIAL;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;DOCTORADO EN ESTUDIOS URBANOS Y TERRITORIALES;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;DOCTORADO EN CIENCIA Y TECNOLOGIA DE ALIMENTOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;MAESTRÍA EN INGENIERÍA - ESTRUCTURAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRÍA EN CIENCIAS - MATEMÁTICAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;DOCTORADO EN CIENCIAS -MATEMATICAS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRÍA EN CIENCIAS BIOTECNOLOGÍA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;INGENIERIA FISICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRÍA EN CIENCIAS - GEOMORFOLOGÍA Y SUELOS;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;;DOCTORADO EN CIENCIAS -ESTADÍSTICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;1;MAESTRÍA EN CIENCIAS - MATEMÁTICA APLICADA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;MAESTRÍA EN INGENIERÍA - ANALÍTICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;MAESTRÍA EN INGENIERÍA FÍSICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;ESPECIALIZACIÓN EN ECONOMÍA DE LA CULTURA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;13866;DOCTORADO EN ESTÉTICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;13866;ESPECIALIZACIÓN EN SISTEMAS DE INFORMACIÓN GEOGRÁFICA;Presencial
1102;UNIVERSIDAD NACIONAL DE COLOMBIA;13866;CIENCIAS DE LA COMPUTACIÓN;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;4257;ADMINISTRACION DE EMPRESAS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;3233;INGENIERIA CIVIL;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;18813;INGENIERIA ELECTRICA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;15258;INGENIERIA ELECTRONICA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;6195;INGENIERIA INDUSTRIAL;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;9273;INGENIERIA QUIMICA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;17179;ARQUITECTURA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN INGENIERIA AMBIENTAL- AREA SANITARIA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;ADMINISTRACION DE EMPRESAS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;16823;ADMINISTRACION DE SISTEMAS INFORMATICOS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;CONSTRUCCION;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;546;GESTION CULTURAL Y COMUNICATIVA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;176;MATEMATICAS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN AUTOMATIZACION INDUSTRIAL;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;2556;MAESTRIA EN ADMINISTRACION;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN FISICA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN HABITAT;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN INGENIERIA - AUTOMATIZACION INDUSTRIAL;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;MAESTRIA EN MEDIO AMBIENTE Y DESARROLLO;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;3964;MAESTRÍA EN INGENIERÍA - INGENIERÍA QUÍMICA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN VIAS Y TRANSPORTE;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN GESTION DE PROYECTOS DE DESARROLLO AGROINDUSTRIAL;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;DOCTORADO EN INGENIERIA - AUTOMATICA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN DIRECCION DE PRODUCCION Y OPERACIONES;Presencial
1106;UNIVERSIDAD PEDAGOGICA Y TECNOLOGICA DE COLOMBIA - UPTC;19444;TECNOLOGÍA EN GESTIÓN DE PRODUCCIÓN Y TRANSFORMACIÓN DEL ACERO;A distancia
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;DOCTORADO EN ADMINISTRACIÓN;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;DOCTORADO EN CIENCIAS - MATEMÁTICAS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;DOCTORADO EN INGENIERÍA - INGENIERÍA CIVIL;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;ESPECIALIZACIÓN EN BIONEGOCIOS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;ESPECIALIZACIÓN EN BIOINGENIERÍA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;ESPECIALIZACIÓN EN ESTADÍSTICA;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;ESPECIALIZACIÓN ACTUARÍA Y FINANZAS;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;9913;MAESTRÍA EN GESTIÓN CULTURAL;Presencial
1103;UNIVERSIDAD NACIONAL DE COLOMBIA;13866;DOCTORADO EN CIENCIAS - FÍSICA;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;16175;ZOOTECNIA;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;5794;INGENIERIA AGRICOLA;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;6196;INGENIERIA AGRONOMICA;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;1306;ADMINISTRACION DE EMPRESAS;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;10745;DISEÑO INDUSTRIAL;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;16190;INGENIERIA AGROINDUSTRIAL;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;18814;INGENIERIA AMBIENTAL;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN AGROECOLOGIA;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN BIOTECNOLOGIA;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN MANEJO Y CONSERVACION DE SUELOS Y AGUAS;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN RIEGOS;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;;ESPECIALIZACION EN TECNOLOGIA DE SEMILLAS;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;;DOCTORADO EN CIENCIAS AGROPECUARIAS  AREA AGRARIA;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;1307;MAESTRIA EN CIENCIAS AGRARIAS;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;405;MAESTRÍA EN CIENCIAS CON ÉNFASIS EN RECURSOS FITOGENÉTICOS NEOTROPICALES;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;405;MAESTRÍA EN CIENCIAS BIOLÓGICAS;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;22899;ESPECIALIZACIÓN EN FRUTALES TROPICALES;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;12257;DOCTORADO EN CIENCIA Y TECNOLOGÍA DE ALIMENTOS;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;;DOCTORADO EN CIENCIAS AGRARIAS;Presencial
1104;UNIVERSIDAD NACIONAL DE COLOMBIA;8688;MAESTRÍA EN GESTIÓN Y DESARROLLO RURAL;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;10708;LICENCIATURA EN MUSICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;11717;LICENCIATURA EN DISEÑO TECNOLOGICO;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;LICENCIATURA EN EDUCACION PREESCOLAR;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;LICENCIATURA EN PSICOLOGIA Y PEDAGOGIA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;3081;LICENCIATURA EN EDUCACION CON ENFASIS EN EDUCACION ESPECIAL;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;10707;LICENCIATURA EN EDUCACION FISICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN CIENCIAS SOCIALES;A distancia
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;1435;MAESTRIA EN DOCENCIA DE LA MATEMATICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;12480;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES, ESPAÑOL Y LENGUAS EXTRANJERAS;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;7280;LICENCIATURA EN EDUCACION BASICA CON ENFASIS EN HUMANIDADES: ESPAÑOL E INGLES;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;24174;LICENCIATURA EN ELECTRONICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;17498;LICENCIATURA EN FISICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;12261;LICENCIATURA EN MATEMATICAS;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;6934;LICENCIATURA EN QUIMICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;4009;LICENCIATURA EN BIOLOGIA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;ESPECIALIZACION EN PLANIFICACION ADMINISTRACION Y EVALUACION DE PROYECTOS EDUCATIVOS Y SOCIALES;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;19436;ESPECIALIZACION EN EDUCACION MATEMATICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;19438;ESPECIALIZACION EN DOCENCIA DE LAS CIENCIAS PARA EL NIVEL BASICO;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;1791;ESPECIALIZACION EN PEDAGOGIA DEL ENTRENAMIENTO DEPORTIVO;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;ESPECIALIZACION EN ADMINISTRACION DE LA EDUCACION FISICA EL DEPORTE Y LA RECREACION;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;19435;ESPECIALIZACION EN TECNOLOGIAS DE LA INFORMACION APLICADAS A LA EDUCACION;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;MAESTRIA EN EDUCACION CON ENFASIS EN: 1) EVALUACION ESCOLAR Y DESARROLLO EDUCATIVO REGIONAL, 2) DOCENCIA UNIVERSITARIA, 3) EDUCACION COMUNITARIA, 4) HISTORIA DE LA EDUCACION Y CORRIENTES PEDAGOGICAS CONTEMPORANEAS.;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;MAESTRIA EN PEDAGOGIA DE LA TECNOLOGIA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;MAESTRIA EN SOCIOLOGIA DE LA EDUCACION;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;21952;MAESTRIA EN DESARROLLO EDUCATIVO Y SOCIAL;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;5546;MAESTRIA EN TECNOLOGIAS DE LA INFORMACION APLICADAS A LA EDUCACION;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;MAESTRIA EN DOCENCIA DE LA FISICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;11948;MAESTRIA EN DOCENCIA DE LA QUIMICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;ESPECIALIZACION EN PEDAGOGIA Y DIDACTICA DE LA EDUCACION FISICA;Presencial
1105;UNIVERSIDAD PEDAGOGICA NACIONAL;;ESPECIALIZACION EN GERENCIA SOCIAL DE LA EDUCACION;Presencial
